2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,5,6,7,3
2,4,5,9,6,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,8,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,11,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,8,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,8,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,9,6,7,3
2,4,5,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,8,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,8,6,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,8,6,7,3
2,4,5,8,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,6,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,11,8,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,8,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,9,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,6,7,3
2,4,5,9,9,9,9,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,10,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,10,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,6,7,3
2,4,5,9,6,5,9,6,7,3
