2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,9,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,5,5,6,5,6,5,5,6,7,3
2,4,5,6,7,3
2,10,4,5,6,7,3
2,4,5,9,9,6,7,3
2,4,5,6,5,11,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,9,5,6,7,3
2,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,9,5,6,7,3
2,4,5,9,5,9,5,6,7,3
2,10,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,9,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,4,5,6,5,11,6,5,11,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,5,6,7,3
2,4,5,6,7,3
2,10,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,7,3
2,10,4,5,6,5,9,5,6,7,3
2,4,5,6,6,7,3
2,4,5,9,6,7,3
2,10,4,5,6,7,3
2,4,5,9,5,6,6,7,3
2,5,6,7,3
2,4,5,9,6,7,3
2,4,5,9,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,6,7,3
2,4,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,9,6,7,3
2,4,4,4,5,9,6,7,3
2,4,5,9,5,6,7,3
2,4,5,8,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,10,4,5,6,7,3
2,4,4,5,6,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,5,9,5,6,7,3
2,5,6,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,5,6,7,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,9,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,11,8,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,5,6,7,3
2,4,5,6,7,3
2,4,5,6,5,6,7,3
2,5,9,6,7,3
2,4,5,9,9,5,6,7,3
2,4,5,5,9,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,8,8,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,9,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,10,9,9,9,9,3
2,4,5,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,5,9,6,7,3
2,4,5,6,5,9,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,10,4,5,6,7,3
2,4,9,5,9,5,6,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,12,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,9,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,5,6,7,3
2,4,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,5,6,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,5,6,7,3
2,4,5,6,7,3
2,10,4,5,6,7,3
2,4,5,11,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,9,5,6,7,3
2,4,5,6,7,3
2,4,5,11,8,6,7,3
2,4,4,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,9,5,9,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,9,5,9,5,6,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,5,9,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,10,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,5,6,7,3
2,10,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,6,7,3
2,4,4,5,6,7,3
2,4,5,6,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,9,5,6,7,3
2,4,5,6,7,3
2,4,5,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,9,5,9,5,6,7,3
2,4,5,9,5,6,5,6,7,3
2,4,5,9,5,6,7,3
2,4,5,6,7,3
2,4,4,5,6,7,3
2,4,5,6,7,3
2,4,9,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,9,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,4,5,9,5,6,7,3
2,4,5,6,7,3
2,5,5,5,6,7,3
2,4,5,6,7,3
2,4,5,6,7,3
2,4,5,9,5,6,7,3
